Log v2.1,Actor,Pilot,Unit,Target,Pilot,Unit,Combat Id,Round,Phase,Attack Id,Direction,Range,Weapon,Weapon Template,Weapon Id,Hit Roll,Corrected,Streak,Final,Hit%,Location Roll,Head,CT,LT,RT,LA,RA,LL,RL,Called Part,Called Multiplier,Hit Location,Damage,Stops At,From Armor,To Armor,From HP,To HP,Max HP,Crit Roll,Base Crit%,Crit Multiplier,Crit%,Slot Roll,Crit Slot,Crit Equipment,From State,To State
2019-05-04T12:25:58,Player,Shiv,Centurion,OpFor,Defender,Commando,+Vd0r7HhAs2KrTBjKt8GfHb86CZCPN5I,2,3,95yWbiURGx2VGap9BD6MXypFkru1+Nqg,FromFront,209.2669,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,25,0.4655051,0.4740868,0,0.4740868,0.5,0.8049386,0,65536,114688,14336,40960,10240,32768,8192,None,0,LeftArm,3.763637,LeftTorso,2.472727,0,30,28.70909,--,--,--,--,--,--,--,--,--,--
2019-05-04T12:25:58,Player,Shiv,Centurion,OpFor,Defender,Commando,+Vd0r7HhAs2KrTBjKt8GfHb86CZCPN5I,2,3,95yWbiURGx2VGap9BD6MXypFkru1+Nqg,FromFront,209.2669,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,25,0.2825891,0.3264188,0,0.3264188,0.5,0.2879075,0,65536,114688,14336,40960,10240,32768,8192,None,0,LeftTorso,3.763637,CenterTorso,0.1727266,0,40,36.40909,--,--,--,--,--,--,--,--,--,--
2019-05-04T12:25:58,Player,Shiv,Centurion,OpFor,Defender,Commando,+Vd0r7HhAs2KrTBjKt8GfHb86CZCPN5I,2,3,95yWbiURGx2VGap9BD6MXypFkru1+Nqg,FromFront,209.2669,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,25,0.857569,0.8149912,0,0.8149912,0.5,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-05-04T12:25:58,Player,Shiv,Centurion,OpFor,Defender,Commando,+Vd0r7HhAs2KrTBjKt8GfHb86CZCPN5I,2,3,95yWbiURGx2VGap9BD6MXypFkru1+Nqg,FromFront,209.2669,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,25,0.711704,0.668494,0,0.668494,0.5,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-05-04T12:25:58,Player,Shiv,Centurion,OpFor,Defender,Commando,+Vd0r7HhAs2KrTBjKt8GfHb86CZCPN5I,2,3,95yWbiURGx2VGap9BD6MXypFkru1+Nqg,FromFront,209.2669,LBX AC/10(Cluster),Weapon_Autocannon_LB10XAC,34,0.1174938,0.1558124,0,0.1558124,0.55,0.3044053,1024,16384,14336,14336,10240,10240,8192,8192,None,0,LeftTorso,3.763637,LeftArm,8.75,4.986363,20,20,--,--,--,--,--,--,--,--,--,--
2019-05-04T12:25:58,Player,Shiv,Centurion,OpFor,Defender,Commando,+Vd0r7HhAs2KrTBjKt8GfHb86CZCPN5I,2,3,95yWbiURGx2VGap9BD6MXypFkru1+Nqg,FromFront,209.2669,LBX AC/10(Cluster),Weapon_Autocannon_LB10XAC,34,0.6081472,0.5824056,0,0.5824056,0.55,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-05-04T12:25:58,Player,Shiv,Centurion,OpFor,Defender,Commando,+Vd0r7HhAs2KrTBjKt8GfHb86CZCPN5I,2,3,95yWbiURGx2VGap9BD6MXypFkru1+Nqg,FromFront,209.2669,LBX AC/10(Cluster),Weapon_Autocannon_LB10XAC,34,0.2496955,0.2962131,0,0.2962131,0.55,0.03765003,0,65536,114688,14336,40960,10240,32768,8192,None,0,CenterTorso,12,LeftArm,4.986363,0,20,12.98636,20,0.2364544,0.1454773,1,0.5,0.9885292,12,(Empty),--,--
2019-05-04T12:25:58,Player,Shiv,Centurion,OpFor,Defender,Commando,+Vd0r7HhAs2KrTBjKt8GfHb86CZCPN5I,2,3,95yWbiURGx2VGap9BD6MXypFkru1+Nqg,FromFront,209.2669,LBX AC/10(Cluster),Weapon_Autocannon_LB10XAC,34,0.4675533,0.47563,0,0.47563,0.55,0.8323783,0,65536,114688,14336,40960,10240,32768,8192,None,0,RightArm,2.4,LeftTorso,0,0,28.70909,26.30909,--,--,--,--,--,--,--,--,--,--
2019-05-04T12:25:58,Player,Shiv,Centurion,OpFor,Defender,Commando,+Vd0r7HhAs2KrTBjKt8GfHb86CZCPN5I,2,3,95yWbiURGx2VGap9BD6MXypFkru1+Nqg,FromFront,209.2669,LBX AC/10(Cluster),Weapon_Autocannon_LB10XAC,34,0.7728902,0.7254772,0,0.7254772,0.55,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-05-04T12:25:58,Player,Shiv,Centurion,OpFor,Defender,Commando,+Vd0r7HhAs2KrTBjKt8GfHb86CZCPN5I,2,3,95yWbiURGx2VGap9BD6MXypFkru1+Nqg,FromFront,209.2669,LBX AC/10(Cluster),Weapon_Autocannon_LB10XAC,34,0.03400598,0.04688511,0,0.04688511,0.55,0.08357184,0,65536,114688,14336,40960,10240,32768,8192,None,0,CenterTorso,2.4,LeftTorso,0,0,26.30909,23.90909,--,--,--,--,--,--,--,--,--,--
2019-05-04T12:25:58,Player,Shiv,Centurion,OpFor,Defender,Commando,+Vd0r7HhAs2KrTBjKt8GfHb86CZCPN5I,2,3,95yWbiURGx2VGap9BD6MXypFkru1+Nqg,FromFront,209.2669,LBX AC/10(Cluster),Weapon_Autocannon_LB10XAC,34,0.6514511,0.6171455,0,0.6171455,0.55,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-05-04T12:25:58,Player,Shiv,Centurion,OpFor,Defender,Commando,+Vd0r7HhAs2KrTBjKt8GfHb86CZCPN5I,2,3,95yWbiURGx2VGap9BD6MXypFkru1+Nqg,FromFront,209.2669,LBX AC/10(Cluster),Weapon_Autocannon_LB10XAC,34,0.4865058,0.4898768,0,0.4898768,0.55,0.5905727,0,65536,114688,14336,40960,10240,32768,8192,None,0,LeftTorso,2.4,LeftTorso,0,0,23.90909,21.50909,--,--,--,--,--,--,--,--,--,--
2019-05-04T12:25:58,Player,Shiv,Centurion,OpFor,Defender,Commando,+Vd0r7HhAs2KrTBjKt8GfHb86CZCPN5I,2,3,95yWbiURGx2VGap9BD6MXypFkru1+Nqg,FromFront,209.2669,LBX AC/10(Cluster),Weapon_Autocannon_LB10XAC,34,0.3952557,0.420265,0,0.420265,0.55,0.3543395,0,65536,114688,14336,40960,10240,32768,8192,None,0,LeftTorso,2.4,LeftArm,0,0,12.98636,10.58636,20,0.7195883,0.2294773,1,0.5,--,--,(No Crit),--,--
2019-05-04T12:25:58,Player,Shiv,Centurion,OpFor,Defender,Commando,+Vd0r7HhAs2KrTBjKt8GfHb86CZCPN5I,2,3,95yWbiURGx2VGap9BD6MXypFkru1+Nqg,FromFront,209.2669,LBX AC/10(Cluster),Weapon_Autocannon_LB10XAC,34,0.4076327,0.4299176,0,0.4299176,0.55,0.02260421,0,65536,114688,14336,40960,10240,32768,8192,None,0,CenterTorso,2.4,LeftTorso,0,0,21.50909,19.10909,30,0.8608364,0.1541212,1,0.5,0.07302164,1,(Empty),--,--
2019-05-04T12:25:58,Player,Shiv,Centurion,OpFor,Defender,Commando,+Vd0r7HhAs2KrTBjKt8GfHb86CZCPN5I,2,3,95yWbiURGx2VGap9BD6MXypFkru1+Nqg,FromFront,209.2669,LBX AC/10(Cluster),Weapon_Autocannon_LB10XAC,34,0.3694824,0.3998351,0,0.3998351,0.55,0.8136007,0,65536,114688,14336,40960,10240,32768,8192,None,0,LeftArm,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-05-04T12:26:19,Player,Red Comet,Marauder II,OpFor,Defender,Commando,+Vd0r7HhAs2KrTBjKt8GfHb86CZCPN5I,2,5,hIhZXPzZvNzCWwQz3cNAKoPr0G8qDqLV,FromFront,395.4874,AC/10(Normal),Weapon_Autocannon_AC10_0-STOCK,33,0.6270242,0.5973669,0,0.5973669,0.3,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-05-04T12:26:19,Player,Red Comet,Marauder II,OpFor,Defender,Commando,+Vd0r7HhAs2KrTBjKt8GfHb86CZCPN5I,2,5,hIhZXPzZvNzCWwQz3cNAKoPr0G8qDqLV,FromFront,395.4874,AC/10(Normal),Weapon_Autocannon_AC10_0-STOCK,22,0.7752891,0.72783,0,0.72783,0.3,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-05-04T12:26:19,Player,Red Comet,Marauder II,OpFor,Defender,Commando,+Vd0r7HhAs2KrTBjKt8GfHb86CZCPN5I,2,5,hIhZXPzZvNzCWwQz3cNAKoPr0G8qDqLV,FromFront,395.4874,L Laser,Weapon_Laser_LargeLaser_0-STOCK,32,0.4813665,0.4860182,0,0.4860182,0.35,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-05-04T12:26:33,OpFor,Recruit,Locust,Player,Shiv,Centurion,+Vd0r7HhAs2KrTBjKt8GfHb86CZCPN5I,2,5,d2DN5UAEixvaO2nxM1fcapa+rZUUfb1U,FromFront,425.2194,LRM5(Normal),Weapon_LRM_LRM5_0-STOCK,24,0.7177533,0.6738878,0,0.6738878,0.07499999,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-05-04T12:26:33,OpFor,Recruit,Locust,Player,Shiv,Centurion,+Vd0r7HhAs2KrTBjKt8GfHb86CZCPN5I,2,5,d2DN5UAEixvaO2nxM1fcapa+rZUUfb1U,FromFront,425.2194,LRM5(Normal),Weapon_LRM_LRM5_0-STOCK,24,0.5589229,0.5444017,0,0.5444017,0.07499999,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-05-04T12:26:33,OpFor,Recruit,Locust,Player,Shiv,Centurion,+Vd0r7HhAs2KrTBjKt8GfHb86CZCPN5I,2,5,d2DN5UAEixvaO2nxM1fcapa+rZUUfb1U,FromFront,425.2194,LRM5(Normal),Weapon_LRM_LRM5_0-STOCK,24,0.5853665,0.5646619,0,0.5646619,0.07499999,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-05-04T12:26:33,OpFor,Recruit,Locust,Player,Shiv,Centurion,+Vd0r7HhAs2KrTBjKt8GfHb86CZCPN5I,2,5,d2DN5UAEixvaO2nxM1fcapa+rZUUfb1U,FromFront,425.2194,LRM5(Normal),Weapon_LRM_LRM5_0-STOCK,24,0.368843,0.3993219,0,0.3993219,0.07499999,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-05-04T12:26:33,OpFor,Recruit,Locust,Player,Shiv,Centurion,+Vd0r7HhAs2KrTBjKt8GfHb86CZCPN5I,2,5,d2DN5UAEixvaO2nxM1fcapa+rZUUfb1U,FromFront,425.2194,LRM5(Normal),Weapon_LRM_LRM5_0-STOCK,24,0.05830431,0.08048743,0,0.08048743,0.07499999,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
