Log v2.1,Actor,Pilot,Unit,Target,Pilot,Unit,Combat Id,Round,Phase,Attack Id,Direction,Range,Weapon,Weapon Template,Weapon Id,Hit Roll,Corrected,Streak,Final,Hit%,Location Roll,Head,CT,LT,RT,LA,RA,LL,RL,Called Part,Called Multiplier,Hit Location,Damage,Stops At,From Armor,To Armor,From HP,To HP,Max HP,Crit Roll,Base Crit%,Crit Multiplier,Crit%,Slot Roll,Crit Slot,Crit Equipment,From State,To State
2019-09-15T22:57:20,Player,Drake,Dervish,OpFor,Recruit,Phoenix Hawk,Nseq0o3isB4J9UCiLbmg8Qj0GeykoHgx,4,3,iWx+MjIEb2PulOIf8JBSdz0WWq9m1feQ,FromFront,152.4115,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,12,0.6069691,0.5814801,0,0.5814801,0.99,0.7946726,0,65536,14336,114688,10240,40960,8192,32768,None,0,RightArm,40,CenterTorso,0,0,0,0,--,--,--,--,--,--,--,--,--,--
2019-09-15T22:57:20,Player,Drake,Dervish,OpFor,Recruit,Phoenix Hawk,Nseq0o3isB4J9UCiLbmg8Qj0GeykoHgx,4,3,iWx+MjIEb2PulOIf8JBSdz0WWq9m1feQ,FromFront,152.4115,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,12,0.5610643,0.5460314,0,0.5460314,0.99,0.5234236,0,65536,14336,114688,10240,40960,8192,32768,None,0,RightTorso,40,CenterTorso,0,0,0,0,--,--,--,--,--,--,--,--,--,--
2019-09-15T22:57:20,Player,Drake,Dervish,OpFor,Recruit,Phoenix Hawk,Nseq0o3isB4J9UCiLbmg8Qj0GeykoHgx,4,3,iWx+MjIEb2PulOIf8JBSdz0WWq9m1feQ,FromFront,152.4115,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,12,0.5731854,0.5552905,0,0.5552905,0.99,0.08058133,0,65536,14336,114688,10240,40960,8192,32768,None,0,CenterTorso,40,CenterTorso,0,0,0,0,--,--,--,--,--,--,--,--,--,--
2019-09-15T22:57:20,Player,Drake,Dervish,OpFor,Recruit,Phoenix Hawk,Nseq0o3isB4J9UCiLbmg8Qj0GeykoHgx,4,3,iWx+MjIEb2PulOIf8JBSdz0WWq9m1feQ,FromFront,152.4115,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,12,0.2443666,0.2911687,0,0.2911687,0.99,0.4844083,0,65536,14336,114688,10240,40960,8192,32768,None,0,RightTorso,40,CenterTorso,0,0,0,0,--,--,--,--,--,--,--,--,--,--
2019-09-15T22:57:20,Player,Drake,Dervish,OpFor,Recruit,Phoenix Hawk,Nseq0o3isB4J9UCiLbmg8Qj0GeykoHgx,4,3,iWx+MjIEb2PulOIf8JBSdz0WWq9m1feQ,FromFront,152.4115,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,12,0.9634716,0.9495495,0,0.9495495,0.99,0.2027945,0,65536,14336,114688,10240,40960,8192,32768,None,0,CenterTorso,40,CenterTorso,0,0,0,0,--,--,--,--,--,--,--,--,--,--
2019-09-15T22:57:20,Player,Drake,Dervish,OpFor,Recruit,Phoenix Hawk,Nseq0o3isB4J9UCiLbmg8Qj0GeykoHgx,4,3,iWx+MjIEb2PulOIf8JBSdz0WWq9m1feQ,FromFront,152.4115,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,12,0.3092141,0.3497995,0,0.3497995,0.99,0.3154827,0,65536,14336,114688,10240,40960,8192,32768,None,0,RightTorso,40,CenterTorso,0,0,0,0,--,--,--,--,--,--,--,--,--,--
2019-09-15T22:57:20,Player,Drake,Dervish,OpFor,Recruit,Phoenix Hawk,Nseq0o3isB4J9UCiLbmg8Qj0GeykoHgx,4,3,iWx+MjIEb2PulOIf8JBSdz0WWq9m1feQ,FromFront,152.4115,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,12,0.0926138,0.1252264,0,0.1252264,0.99,0.5950601,0,65536,14336,114688,10240,40960,8192,32768,None,0,RightTorso,40,CenterTorso,0,0,0,0,--,--,--,--,--,--,--,--,--,--
2019-09-15T22:57:20,Player,Drake,Dervish,OpFor,Recruit,Phoenix Hawk,Nseq0o3isB4J9UCiLbmg8Qj0GeykoHgx,4,3,iWx+MjIEb2PulOIf8JBSdz0WWq9m1feQ,FromFront,152.4115,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,12,0.9113135,0.8797407,0,0.8797407,0.99,0.3083298,0,65536,14336,114688,10240,40960,8192,32768,None,0,RightTorso,40,CenterTorso,0,0,0,0,--,--,--,--,--,--,--,--,--,--
2019-09-15T22:57:20,Player,Drake,Dervish,OpFor,Recruit,Phoenix Hawk,Nseq0o3isB4J9UCiLbmg8Qj0GeykoHgx,4,3,iWx+MjIEb2PulOIf8JBSdz0WWq9m1feQ,FromFront,152.4115,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,13,0.7415041,0.6955517,0,0.6955517,0.99,0.6796169,1024,65536,57344,57344,10240,10240,8192,8192,Head,8,RightTorso,40,CenterTorso,0,0,0,0,--,--,--,--,--,--,--,--,--,--
2019-09-15T22:57:20,Player,Drake,Dervish,OpFor,Recruit,Phoenix Hawk,Nseq0o3isB4J9UCiLbmg8Qj0GeykoHgx,4,3,iWx+MjIEb2PulOIf8JBSdz0WWq9m1feQ,FromFront,152.4115,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,13,0.1477807,0.1910911,0,0.1910911,0.99,0.1654145,0,65536,14336,114688,10240,40960,8192,32768,None,0,CenterTorso,40,CenterTorso,0,0,0,0,--,--,--,--,--,--,--,--,--,--
2019-09-15T22:57:20,Player,Drake,Dervish,OpFor,Recruit,Phoenix Hawk,Nseq0o3isB4J9UCiLbmg8Qj0GeykoHgx,4,3,iWx+MjIEb2PulOIf8JBSdz0WWq9m1feQ,FromFront,152.4115,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,13,0.1699315,0.2156262,0,0.2156262,0.99,0.4735057,0,65536,14336,114688,10240,40960,8192,32768,None,0,RightTorso,40,CenterTorso,0,0,0,0,--,--,--,--,--,--,--,--,--,--
2019-09-15T22:57:20,Player,Drake,Dervish,OpFor,Recruit,Phoenix Hawk,Nseq0o3isB4J9UCiLbmg8Qj0GeykoHgx,4,3,iWx+MjIEb2PulOIf8JBSdz0WWq9m1feQ,FromFront,152.4115,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,13,0.8549242,0.8119764,0,0.8119764,0.99,0.4036062,0,65536,14336,114688,10240,40960,8192,32768,None,0,RightTorso,40,CenterTorso,0,0,0,0,--,--,--,--,--,--,--,--,--,--
2019-09-15T22:57:20,Player,Drake,Dervish,OpFor,Recruit,Phoenix Hawk,Nseq0o3isB4J9UCiLbmg8Qj0GeykoHgx,4,3,iWx+MjIEb2PulOIf8JBSdz0WWq9m1feQ,FromFront,152.4115,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,13,0.3111364,0.351454,0,0.351454,0.99,0.6209938,0,65536,14336,114688,10240,40960,8192,32768,None,0,RightTorso,40,CenterTorso,0,0,0,0,--,--,--,--,--,--,--,--,--,--
2019-09-15T22:57:20,Player,Drake,Dervish,OpFor,Recruit,Phoenix Hawk,Nseq0o3isB4J9UCiLbmg8Qj0GeykoHgx,4,3,iWx+MjIEb2PulOIf8JBSdz0WWq9m1feQ,FromFront,152.4115,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,13,0.4427703,0.4568858,0,0.4568858,0.99,0.9313186,0,65536,14336,114688,10240,40960,8192,32768,None,0,RightLeg,40,RightLeg,75,35,55,55,--,--,--,--,--,--,--,--,--,--
2019-09-15T22:57:20,Player,Drake,Dervish,OpFor,Recruit,Phoenix Hawk,Nseq0o3isB4J9UCiLbmg8Qj0GeykoHgx,4,3,iWx+MjIEb2PulOIf8JBSdz0WWq9m1feQ,FromFront,152.4115,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,13,0.0874005,0.1186244,0,0.1186244,0.99,0.5768659,0,65536,14336,114688,10240,40960,8192,32768,None,0,RightTorso,40,CenterTorso,0,0,0,0,--,--,--,--,--,--,--,--,--,--
2019-09-15T22:57:20,Player,Drake,Dervish,OpFor,Recruit,Phoenix Hawk,Nseq0o3isB4J9UCiLbmg8Qj0GeykoHgx,4,3,iWx+MjIEb2PulOIf8JBSdz0WWq9m1feQ,FromFront,152.4115,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,13,0.9060763,0.8731254,0,0.8731254,0.99,0.7838299,0,65536,14336,114688,10240,40960,8192,32768,None,0,RightArm,40,CenterTorso,0,0,0,0,--,--,--,--,--,--,--,--,--,--
2019-09-15T22:57:20,Player,Drake,Dervish,OpFor,Recruit,Phoenix Hawk,Nseq0o3isB4J9UCiLbmg8Qj0GeykoHgx,4,3,iWx+MjIEb2PulOIf8JBSdz0WWq9m1feQ,FromFront,152.4115,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,13,0.5458977,0.5345222,0,0.5345222,0.99,0.6988264,0,65536,14336,114688,10240,40960,8192,32768,None,0,LeftArm,40,CenterTorso,0,0,0,0,--,--,--,--,--,--,--,--,--,--
2019-09-15T22:57:20,Player,Drake,Dervish,OpFor,Recruit,Phoenix Hawk,Nseq0o3isB4J9UCiLbmg8Qj0GeykoHgx,4,3,iWx+MjIEb2PulOIf8JBSdz0WWq9m1feQ,FromFront,152.4115,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,13,0.6828737,0.6434179,0,0.6434179,0.99,0.355119,0,65536,14336,114688,10240,40960,8192,32768,None,0,RightTorso,40,CenterTorso,0,0,0,0,--,--,--,--,--,--,--,--,--,--
