Log v2.1,Actor,Pilot,Unit,Target,Pilot,Unit,Combat Id,Round,Phase,Attack Id,Direction,Range,Weapon,Weapon Template,Weapon Id,Hit Roll,Corrected,Streak,Final,Hit%,Location Roll,Head,CT,LT,RT,LA,RA,LL,RL,Called Part,Called Multiplier,Hit Location,Damage,Stops At,From Armor,To Armor,From HP,To HP,Max HP,Crit Roll,Base Crit%,Crit Multiplier,Crit%,Slot Roll,Crit Slot,Crit Equipment,From State,To State
2019-09-15T20:17:00,OpFor,Recruit,Striker Light Tank,Player,Heat Wave,Firestarter,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,2,SjK+n9j0ZMZk9P0do1OcrsV81O+P8gyB,FromFront,772.8124,LRM15(ARTIV),Weapon_LRM_LRM15_0-STOCK,0,0.02609157,0.03557954,0,0.03557954,0.01,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:17:00,OpFor,Recruit,Striker Light Tank,Player,Heat Wave,Firestarter,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,2,SjK+n9j0ZMZk9P0do1OcrsV81O+P8gyB,FromFront,772.8124,LRM15(ARTIV),Weapon_LRM_LRM15_0-STOCK,0,0.9708727,0.9600626,0,0.9600626,0.01,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:17:00,OpFor,Recruit,Striker Light Tank,Player,Heat Wave,Firestarter,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,2,SjK+n9j0ZMZk9P0do1OcrsV81O+P8gyB,FromFront,772.8124,LRM15(ARTIV),Weapon_LRM_LRM15_0-STOCK,0,0.9359208,0.9117654,0,0.9117654,0.01,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:17:00,OpFor,Recruit,Striker Light Tank,Player,Heat Wave,Firestarter,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,2,SjK+n9j0ZMZk9P0do1OcrsV81O+P8gyB,FromFront,772.8124,LRM15(ARTIV),Weapon_LRM_LRM15_0-STOCK,0,0.1492532,0.1927543,0,0.1927543,0.01,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:17:00,OpFor,Recruit,Striker Light Tank,Player,Heat Wave,Firestarter,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,2,SjK+n9j0ZMZk9P0do1OcrsV81O+P8gyB,FromFront,772.8124,LRM15(ARTIV),Weapon_LRM_LRM15_0-STOCK,0,0.1244582,0.1641092,0,0.1641092,0.01,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:17:00,OpFor,Recruit,Striker Light Tank,Player,Heat Wave,Firestarter,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,2,SjK+n9j0ZMZk9P0do1OcrsV81O+P8gyB,FromFront,772.8124,LRM15(ARTIV),Weapon_LRM_LRM15_0-STOCK,0,0.70648,0.6638743,0,0.6638743,0.01,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:17:00,OpFor,Recruit,Striker Light Tank,Player,Heat Wave,Firestarter,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,2,SjK+n9j0ZMZk9P0do1OcrsV81O+P8gyB,FromFront,772.8124,LRM15(ARTIV),Weapon_LRM_LRM15_0-STOCK,0,0.3029453,0.3443736,0,0.3443736,0.01,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:17:00,OpFor,Recruit,Striker Light Tank,Player,Heat Wave,Firestarter,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,2,SjK+n9j0ZMZk9P0do1OcrsV81O+P8gyB,FromFront,772.8124,LRM15(ARTIV),Weapon_LRM_LRM15_0-STOCK,0,0.2452843,0.2920406,0,0.2920406,0.01,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:17:00,OpFor,Recruit,Striker Light Tank,Player,Heat Wave,Firestarter,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,2,SjK+n9j0ZMZk9P0do1OcrsV81O+P8gyB,FromFront,772.8124,LRM15(ARTIV),Weapon_LRM_LRM15_0-STOCK,0,0.5732974,0.5553763,0,0.5553763,0.01,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:17:00,OpFor,Recruit,Striker Light Tank,Player,Heat Wave,Firestarter,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,2,SjK+n9j0ZMZk9P0do1OcrsV81O+P8gyB,FromFront,772.8124,LRM15(ARTIV),Weapon_LRM_LRM15_0-STOCK,0,0.8155376,0.7688234,0,0.7688234,0.01,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:17:00,OpFor,Recruit,Striker Light Tank,Player,Heat Wave,Firestarter,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,2,SjK+n9j0ZMZk9P0do1OcrsV81O+P8gyB,FromFront,772.8124,LRM15(ARTIV),Weapon_LRM_LRM15_0-STOCK,0,0.8423606,0.7978618,0,0.7978618,0.01,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:17:20,Player,Sea Witch,Wasp,OpFor,Gunner,Condor,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,2,XADV8XvbmwexBk3M6Kwai/IqRFF18rqH,FromFront,24.9936,Melee,Weapon_MeleeAttack,Melee,0.02586107,0.03524755,0,0.03524755,0.99,0.7159309,5120,20480,16384,16384,0,--,--,--,None,0,Left,36,Left,97.75,61.75,50,50,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:17:20,Player,Sea Witch,Wasp,OpFor,Gunner,Condor,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,2,XADV8XvbmwexBk3M6Kwai/IqRFF18rqH,FromFront,24.9936,Flamer,Weapon_Flamer_Flamer_0-STOCK,26,0.7009997,0.6590652,0,0.6590652,0.65,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:17:20,Player,Sea Witch,Wasp,OpFor,Gunner,Condor,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,2,XADV8XvbmwexBk3M6Kwai/IqRFF18rqH,FromFront,24.9936,S Laser,Weapon_Laser_SmallLaser_0-STOCK,25,0.5059598,0.5044701,0,0.5044701,0.7,0.8187906,5120,20480,16384,16384,0,--,--,--,None,0,Right,15,Right,77.75,62.75,50,50,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:17:20,Player,Sea Witch,Wasp,OpFor,Gunner,Condor,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,2,XADV8XvbmwexBk3M6Kwai/IqRFF18rqH,FromFront,24.9936,S Laser,Weapon_Laser_SmallLaser_0-STOCK,24,0.83092,0.7852982,0,0.7852982,0.7,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:17:49,Player,Drake,Dervish,OpFor,Gunner,Condor,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,3,ntaFDhIdflcmPULYHnJLiVn1a5wFz8YY,FromFront,106.8149,M Laser,Weapon_Laser_MediumLaser_0-STOCK,8,0.3185943,0.3578328,0,0.3578328,0.325,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:17:49,Player,Drake,Dervish,OpFor,Gunner,Condor,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,3,ntaFDhIdflcmPULYHnJLiVn1a5wFz8YY,FromFront,106.8149,M Laser,Weapon_Laser_MediumLaser_0-STOCK,8,0.3185943,0.3578328,0,0.3578328,0.325,0.3259386,0,16384,14336,14336,4096,4096,5120,5120,None,0,CenterTorso,20,CenterTorsoRear,20,0,30,30,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:17:49,Player,Drake,Dervish,OpFor,Gunner,Condor,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,3,ntaFDhIdflcmPULYHnJLiVn1a5wFz8YY,FromFront,106.8149,M Laser,Weapon_Laser_MediumLaser_0-STOCK,9,0.4069321,0.4293736,0,0.4293736,0.325,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:17:49,Player,Drake,Dervish,OpFor,Gunner,Condor,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,3,ntaFDhIdflcmPULYHnJLiVn1a5wFz8YY,FromFront,106.8149,SRM2(Normal),Weapon_SRM_SRM2_0-STOCK,10,0.2444758,0.2912726,0,0.2912726,0.3,0.03170999,5120,20480,16384,16384,0,--,--,--,None,0,Turret,8,Turret,127.5,119.5,50,50,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:17:49,Player,Drake,Dervish,OpFor,Gunner,Condor,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,3,ntaFDhIdflcmPULYHnJLiVn1a5wFz8YY,FromFront,106.8149,SRM2(Normal),Weapon_SRM_SRM2_0-STOCK,10,0.7913727,0.7438602,0,0.7438602,0.3,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:17:49,Player,Drake,Dervish,OpFor,Gunner,Condor,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,3,ntaFDhIdflcmPULYHnJLiVn1a5wFz8YY,FromFront,106.8149,SRM2(Normal),Weapon_SRM_SRM2_0-STOCK,11,0.2347422,0.2819447,0,0.2819447,0.3,0.340024,5120,20480,16384,16384,0,--,--,--,None,0,Front,8,Front,161.5,153.5,50,50,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:17:49,Player,Drake,Dervish,OpFor,Gunner,Condor,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,3,ntaFDhIdflcmPULYHnJLiVn1a5wFz8YY,FromFront,106.8149,SRM2(Normal),Weapon_SRM_SRM2_0-STOCK,11,0.9478014,0.927802,0,0.927802,0.3,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:17:49,Player,Drake,Dervish,OpFor,Gunner,Condor,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,3,ntaFDhIdflcmPULYHnJLiVn1a5wFz8YY,FromFront,106.8149,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,12,0.8895651,0.8527135,0,0.8527135,0.15,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:17:49,Player,Drake,Dervish,OpFor,Gunner,Condor,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,3,ntaFDhIdflcmPULYHnJLiVn1a5wFz8YY,FromFront,106.8149,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,12,0.3290243,0.3666502,0,0.3666502,0.15,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:17:49,Player,Drake,Dervish,OpFor,Gunner,Condor,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,3,ntaFDhIdflcmPULYHnJLiVn1a5wFz8YY,FromFront,106.8149,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,12,0.2744221,0.3190625,0,0.3190625,0.15,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:17:49,Player,Drake,Dervish,OpFor,Gunner,Condor,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,3,ntaFDhIdflcmPULYHnJLiVn1a5wFz8YY,FromFront,106.8149,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,12,0.5436938,0.5328558,0,0.5328558,0.15,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:17:49,Player,Drake,Dervish,OpFor,Gunner,Condor,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,3,ntaFDhIdflcmPULYHnJLiVn1a5wFz8YY,FromFront,106.8149,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,12,0.5070619,0.5052968,0,0.5052968,0.15,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:17:49,Player,Drake,Dervish,OpFor,Gunner,Condor,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,3,ntaFDhIdflcmPULYHnJLiVn1a5wFz8YY,FromFront,106.8149,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,12,0.5704624,0.553205,0,0.553205,0.15,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:17:49,Player,Drake,Dervish,OpFor,Gunner,Condor,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,3,ntaFDhIdflcmPULYHnJLiVn1a5wFz8YY,FromFront,106.8149,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,12,0.4925728,0.4944292,0,0.4944292,0.15,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:17:49,Player,Drake,Dervish,OpFor,Gunner,Condor,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,3,ntaFDhIdflcmPULYHnJLiVn1a5wFz8YY,FromFront,106.8149,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,12,0.6136025,0.5867031,0,0.5867031,0.15,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:17:49,Player,Drake,Dervish,OpFor,Gunner,Condor,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,3,ntaFDhIdflcmPULYHnJLiVn1a5wFz8YY,FromFront,106.8149,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,12,0.2954245,0.3378011,0,0.3378011,0.15,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:17:49,Player,Drake,Dervish,OpFor,Gunner,Condor,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,3,ntaFDhIdflcmPULYHnJLiVn1a5wFz8YY,FromFront,106.8149,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,12,0.2089435,0.2564594,0,0.2564594,0.15,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:17:49,Player,Drake,Dervish,OpFor,Gunner,Condor,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,3,ntaFDhIdflcmPULYHnJLiVn1a5wFz8YY,FromFront,106.8149,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,13,0.2783326,0.3225961,0,0.3225961,0.15,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:17:49,Player,Drake,Dervish,OpFor,Gunner,Condor,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,3,ntaFDhIdflcmPULYHnJLiVn1a5wFz8YY,FromFront,106.8149,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,13,0.8065825,0.759445,0,0.759445,0.15,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:17:49,Player,Drake,Dervish,OpFor,Gunner,Condor,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,3,ntaFDhIdflcmPULYHnJLiVn1a5wFz8YY,FromFront,106.8149,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,13,0.5309147,0.5232163,0,0.5232163,0.15,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:17:49,Player,Drake,Dervish,OpFor,Gunner,Condor,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,3,ntaFDhIdflcmPULYHnJLiVn1a5wFz8YY,FromFront,106.8149,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,13,0.8271853,0.7812548,0,0.7812548,0.15,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:17:49,Player,Drake,Dervish,OpFor,Gunner,Condor,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,3,ntaFDhIdflcmPULYHnJLiVn1a5wFz8YY,FromFront,106.8149,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,13,0.792949,0.7454557,0,0.7454557,0.15,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:17:49,Player,Drake,Dervish,OpFor,Gunner,Condor,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,3,ntaFDhIdflcmPULYHnJLiVn1a5wFz8YY,FromFront,106.8149,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,13,0.9411397,0.9187627,0,0.9187627,0.15,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:17:49,Player,Drake,Dervish,OpFor,Gunner,Condor,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,3,ntaFDhIdflcmPULYHnJLiVn1a5wFz8YY,FromFront,106.8149,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,13,0.1641195,0.2092876,0,0.2092876,0.15,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:17:49,Player,Drake,Dervish,OpFor,Gunner,Condor,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,3,ntaFDhIdflcmPULYHnJLiVn1a5wFz8YY,FromFront,106.8149,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,13,0.05986111,0.08258478,0,0.08258478,0.15,0.6609561,5120,20480,16384,16384,0,--,--,--,None,0,Left,4,Left,61.75,57.75,50,50,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:17:49,Player,Drake,Dervish,OpFor,Gunner,Condor,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,3,ntaFDhIdflcmPULYHnJLiVn1a5wFz8YY,FromFront,106.8149,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,13,0.6659279,0.6291239,0,0.6291239,0.15,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:17:49,Player,Drake,Dervish,OpFor,Gunner,Condor,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,3,ntaFDhIdflcmPULYHnJLiVn1a5wFz8YY,FromFront,106.8149,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,13,0.7354401,0.6899442,0,0.6899442,0.15,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:18:09,Player,Harpo,Hunchback,OpFor,Gunner,Condor,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,3,YUn9ZK66DGpFTlOlVY31lIj1pqtqQmx/,FromFront,182.2435,AC/20(Normal),Weapon_Autocannon_AC20_0-STOCK,32,0.3105435,0.3509441,0,0.3509441,0.225,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:18:09,Player,Harpo,Hunchback,OpFor,Gunner,Condor,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,3,YUn9ZK66DGpFTlOlVY31lIj1pqtqQmx/,FromFront,182.2435,M Laser,Weapon_Laser_MediumLaser_0-STOCK,26,0.1590654,0.2037189,0,0.2037189,0.25,0.4982052,5120,20480,16384,16384,0,--,--,--,None,0,Left,20,Left,57.75,37.75,50,50,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:18:09,Player,Harpo,Hunchback,OpFor,Gunner,Condor,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,3,YUn9ZK66DGpFTlOlVY31lIj1pqtqQmx/,FromFront,182.2435,M Laser,Weapon_Laser_MediumLaser_0-STOCK,33,0.9795192,0.9725457,0,0.9725457,0.25,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:18:57,OpFor,Gunner,Drillson,Player,Sea Witch,Wasp,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,3,37r4f4Ydgc8PbK3JHxqpazHXks8fpTPL,FromFront,552.8361,LRM10(ER),Weapon_LRM_LRM10_0-STOCK,0,0.608531,0.5827073,0,0.5827073,0.01,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-15T20:18:57,OpFor,Gunner,Drillson,Player,Sea Witch,Wasp,x4ob7Ny46ptVEG9TRYCbUvNsXrAsACUm,2,3,37r4f4Ydgc8PbK3JHxqpazHXks8fpTPL,FromFront,552.8361,LRM10(ER),Weapon_LRM_LRM10_0-STOCK,0,0.478967,0.4842157,0,0.4842157,0.01,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
