Log v2.1,Actor,Pilot,Unit,Target,Pilot,Unit,Combat Id,Round,Phase,Attack Id,Direction,Range,Weapon,Weapon Template,Weapon Id,Hit Roll,Corrected,Streak,Final,Hit%,Location Roll,Head,CT,LT,RT,LA,RA,LL,RL,Called Part,Called Multiplier,Hit Location,Damage,Stops At,From Armor,To Armor,From HP,To HP,Max HP,Crit Roll,Base Crit%,Crit Multiplier,Crit%,Slot Roll,Crit Slot,Crit Equipment,From State,To State
2019-09-16T06:52:14,OpFor,Gunner,Drillson,Player,Sea Witch,Wasp,CFedcb/FFTZyzJVSwmyYNfufEwW+mThQ,1,4,PwagSOqyV2k5u2xEBFlOLg7aiR9+J1Yg,FromFront,410.6284,LRM5(Normal),Weapon_LRM_LRM5_0-STOCK,0,0.1868601,0.2337027,0,0.2337027,0.25,0.5009568,1024,16384,14336,14336,10240,10240,8192,8192,None,0,RightTorso,0.4,RightTorso,30,29.6,25,25,--,--,--,--,--,--,--,--,--,--
2019-09-16T06:52:14,OpFor,Gunner,Drillson,Player,Sea Witch,Wasp,CFedcb/FFTZyzJVSwmyYNfufEwW+mThQ,1,4,PwagSOqyV2k5u2xEBFlOLg7aiR9+J1Yg,FromFront,410.6284,LRM5(Normal),Weapon_LRM_LRM5_0-STOCK,0,0.3419051,0.3773826,0,0.3773826,0.25,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-16T06:52:14,OpFor,Gunner,Drillson,Player,Sea Witch,Wasp,CFedcb/FFTZyzJVSwmyYNfufEwW+mThQ,1,4,PwagSOqyV2k5u2xEBFlOLg7aiR9+J1Yg,FromFront,410.6284,LRM5(Normal),Weapon_LRM_LRM5_0-STOCK,0,0.2703505,0.3153607,0,0.3153607,0.25,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-16T06:52:14,OpFor,Gunner,Drillson,Player,Sea Witch,Wasp,CFedcb/FFTZyzJVSwmyYNfufEwW+mThQ,1,4,PwagSOqyV2k5u2xEBFlOLg7aiR9+J1Yg,FromFront,410.6284,LRM5(Normal),Weapon_LRM_LRM5_0-STOCK,0,0.2051508,0.2526148,0,0.2526148,0.25,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-16T06:52:26,OpFor,Pilot,Striker Light Tank,Player,Sea Witch,Wasp,CFedcb/FFTZyzJVSwmyYNfufEwW+mThQ,1,4,N8ADcQezc24fTTK5JcxLwHUrGAb/UzGh,FromFront,377.9241,LRM15(ARTIV),Weapon_LRM_LRM15_0-STOCK,0,0.4874505,0.4905858,0,0.4905858,0.35,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-16T06:52:26,OpFor,Pilot,Striker Light Tank,Player,Sea Witch,Wasp,CFedcb/FFTZyzJVSwmyYNfufEwW+mThQ,1,4,N8ADcQezc24fTTK5JcxLwHUrGAb/UzGh,FromFront,377.9241,LRM15(ARTIV),Weapon_LRM_LRM15_0-STOCK,0,0.537857,0.5284483,0,0.5284483,0.35,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-16T06:52:26,OpFor,Pilot,Striker Light Tank,Player,Sea Witch,Wasp,CFedcb/FFTZyzJVSwmyYNfufEwW+mThQ,1,4,N8ADcQezc24fTTK5JcxLwHUrGAb/UzGh,FromFront,377.9241,LRM15(ARTIV),Weapon_LRM_LRM15_0-STOCK,0,0.03017085,0.04142928,0,0.04142928,0.35,0.149896,1024,16384,14336,14336,10240,10240,8192,8192,None,0,CenterTorso,0.4,CenterTorso,30,29.6,30,30,--,--,--,--,--,--,--,--,--,--
2019-09-16T06:52:26,OpFor,Pilot,Striker Light Tank,Player,Sea Witch,Wasp,CFedcb/FFTZyzJVSwmyYNfufEwW+mThQ,1,4,N8ADcQezc24fTTK5JcxLwHUrGAb/UzGh,FromFront,377.9241,LRM15(ARTIV),Weapon_LRM_LRM15_0-STOCK,0,0.1345893,0.1759795,0,0.1759795,0.35,0.2574181,0,131072,57344,57344,10240,10240,8192,8192,None,0,CenterTorso,0.4,CenterTorso,29.6,29.2,30,30,--,--,--,--,--,--,--,--,--,--
2019-09-16T06:52:26,OpFor,Pilot,Striker Light Tank,Player,Sea Witch,Wasp,CFedcb/FFTZyzJVSwmyYNfufEwW+mThQ,1,4,N8ADcQezc24fTTK5JcxLwHUrGAb/UzGh,FromFront,377.9241,LRM15(ARTIV),Weapon_LRM_LRM15_0-STOCK,0,0.6496124,0.6156386,0,0.6156386,0.35,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-16T06:52:26,OpFor,Pilot,Striker Light Tank,Player,Sea Witch,Wasp,CFedcb/FFTZyzJVSwmyYNfufEwW+mThQ,1,4,N8ADcQezc24fTTK5JcxLwHUrGAb/UzGh,FromFront,377.9241,LRM15(ARTIV),Weapon_LRM_LRM15_0-STOCK,0,0.1792924,0.2256918,0,0.2256918,0.35,0.245887,0,131072,57344,57344,10240,10240,8192,8192,None,0,CenterTorso,0.4,CenterTorso,29.2,28.8,30,30,--,--,--,--,--,--,--,--,--,--
2019-09-16T06:52:26,OpFor,Pilot,Striker Light Tank,Player,Sea Witch,Wasp,CFedcb/FFTZyzJVSwmyYNfufEwW+mThQ,1,4,N8ADcQezc24fTTK5JcxLwHUrGAb/UzGh,FromFront,377.9241,LRM15(ARTIV),Weapon_LRM_LRM15_0-STOCK,0,0.2348584,0.282057,0,0.282057,0.35,0.929567,0,131072,57344,57344,10240,10240,8192,8192,None,0,RightArm,0.4,RightArm,20,19.6,15,15,--,--,--,--,--,--,--,--,--,--
2019-09-16T06:52:26,OpFor,Pilot,Striker Light Tank,Player,Sea Witch,Wasp,CFedcb/FFTZyzJVSwmyYNfufEwW+mThQ,1,4,N8ADcQezc24fTTK5JcxLwHUrGAb/UzGh,FromFront,377.9241,LRM15(ARTIV),Weapon_LRM_LRM15_0-STOCK,0,0.7733788,0.7259557,0,0.7259557,0.35,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-16T06:52:26,OpFor,Pilot,Striker Light Tank,Player,Sea Witch,Wasp,CFedcb/FFTZyzJVSwmyYNfufEwW+mThQ,1,4,N8ADcQezc24fTTK5JcxLwHUrGAb/UzGh,FromFront,377.9241,LRM15(ARTIV),Weapon_LRM_LRM15_0-STOCK,0,0.7284456,0.6835423,0,0.6835423,0.35,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-16T06:52:26,OpFor,Pilot,Striker Light Tank,Player,Sea Witch,Wasp,CFedcb/FFTZyzJVSwmyYNfufEwW+mThQ,1,4,N8ADcQezc24fTTK5JcxLwHUrGAb/UzGh,FromFront,377.9241,LRM15(ARTIV),Weapon_LRM_LRM15_0-STOCK,0,0.2807222,0.3247451,0,0.3247451,0.35,0.6959025,0,131072,57344,57344,10240,10240,8192,8192,None,0,RightTorso,0.4,RightTorso,29.6,29.2,25,25,--,--,--,--,--,--,--,--,--,--
2019-09-16T06:52:26,OpFor,Pilot,Striker Light Tank,Player,Sea Witch,Wasp,CFedcb/FFTZyzJVSwmyYNfufEwW+mThQ,1,4,N8ADcQezc24fTTK5JcxLwHUrGAb/UzGh,FromFront,377.9241,LRM15(ARTIV),Weapon_LRM_LRM15_0-STOCK,0,0.9427013,0.9208709,0,0.9208709,0.35,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-16T06:52:26,OpFor,Pilot,Striker Light Tank,Player,Sea Witch,Wasp,CFedcb/FFTZyzJVSwmyYNfufEwW+mThQ,1,4,N8ADcQezc24fTTK5JcxLwHUrGAb/UzGh,FromFront,377.9241,LRM15(ARTIV),Weapon_LRM_LRM15_0-STOCK,0,0.9773177,0.9693466,0,0.9693466,0.35,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-16T06:52:26,OpFor,Pilot,Striker Light Tank,Player,Sea Witch,Wasp,CFedcb/FFTZyzJVSwmyYNfufEwW+mThQ,1,4,N8ADcQezc24fTTK5JcxLwHUrGAb/UzGh,FromFront,377.9241,LRM15(ARTIV),Weapon_LRM_LRM15_0-STOCK,0,0.3206515,0.3595812,0,0.3595812,0.35,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-16T06:52:26,OpFor,Pilot,Striker Light Tank,Player,Sea Witch,Wasp,CFedcb/FFTZyzJVSwmyYNfufEwW+mThQ,1,4,N8ADcQezc24fTTK5JcxLwHUrGAb/UzGh,FromFront,377.9241,LRM15(ARTIV),Weapon_LRM_LRM15_0-STOCK,0,0.2352404,0.2824259,0,0.2824259,0.35,0.7968651,0,131072,57344,57344,10240,10240,8192,8192,None,0,RightTorso,0.4,RightTorso,29.2,28.8,25,25,--,--,--,--,--,--,--,--,--,--
2019-09-16T06:52:26,OpFor,Pilot,Striker Light Tank,Player,Sea Witch,Wasp,CFedcb/FFTZyzJVSwmyYNfufEwW+mThQ,1,4,N8ADcQezc24fTTK5JcxLwHUrGAb/UzGh,FromFront,377.9241,LRM15(ARTIV),Weapon_LRM_LRM15_0-STOCK,0,0.01335169,0.01699649,0,0.01699649,0.35,0.1181445,0,131072,57344,57344,10240,10240,8192,8192,None,0,CenterTorso,0.4,CenterTorso,28.8,28.4,30,30,--,--,--,--,--,--,--,--,--,--
2019-09-16T06:52:41,OpFor,Gunner,Missile Carrier,Player,Sea Witch,Wasp,CFedcb/FFTZyzJVSwmyYNfufEwW+mThQ,1,4,UeT25BAY0RevgBEqruVihkj+JbYnlAlC,FromFront,623.5738,Thunderbolt 5(Normal),Weapon_LRM_Thunderbolt5,0,0.8161445,0.7694646,0,0.7694646,0.125,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-16T06:52:41,OpFor,Gunner,Missile Carrier,Player,Sea Witch,Wasp,CFedcb/FFTZyzJVSwmyYNfufEwW+mThQ,1,4,UeT25BAY0RevgBEqruVihkj+JbYnlAlC,FromFront,623.5738,Thunderbolt 5(Normal),Weapon_LRM_Thunderbolt5,1,0.3125118,0.3526351,0,0.3526351,0.125,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-16T06:52:41,OpFor,Gunner,Missile Carrier,Player,Sea Witch,Wasp,CFedcb/FFTZyzJVSwmyYNfufEwW+mThQ,1,4,UeT25BAY0RevgBEqruVihkj+JbYnlAlC,FromFront,623.5738,Thunderbolt 5(Normal),Weapon_LRM_Thunderbolt5,2,0.8727418,0.8325867,0,0.8325867,0.125,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-16T06:52:41,OpFor,Gunner,Missile Carrier,Player,Sea Witch,Wasp,CFedcb/FFTZyzJVSwmyYNfufEwW+mThQ,1,4,UeT25BAY0RevgBEqruVihkj+JbYnlAlC,FromFront,623.5738,Thunderbolt 5(Normal),Weapon_LRM_Thunderbolt5,3,0.6999562,0.6581538,0,0.6581538,0.125,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-16T06:52:41,OpFor,Gunner,Missile Carrier,Player,Sea Witch,Wasp,CFedcb/FFTZyzJVSwmyYNfufEwW+mThQ,1,4,UeT25BAY0RevgBEqruVihkj+JbYnlAlC,FromFront,623.5738,Thunderbolt 5(Normal),Weapon_LRM_Thunderbolt5,4,0.90297,0.8692341,0,0.8692341,0.125,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-16T06:52:41,OpFor,Gunner,Missile Carrier,Player,Sea Witch,Wasp,CFedcb/FFTZyzJVSwmyYNfufEwW+mThQ,1,4,UeT25BAY0RevgBEqruVihkj+JbYnlAlC,FromFront,623.5738,Thunderbolt 5(Normal),Weapon_LRM_Thunderbolt5,5,0.4249178,0.4432549,0,0.4432549,0.125,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-16T06:52:41,OpFor,Gunner,Missile Carrier,Player,Sea Witch,Wasp,CFedcb/FFTZyzJVSwmyYNfufEwW+mThQ,1,4,UeT25BAY0RevgBEqruVihkj+JbYnlAlC,FromFront,623.5738,Thunderbolt 5(Normal),Weapon_LRM_Thunderbolt5,6,0.8392246,0.794391,0,0.794391,0.125,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-16T06:52:41,OpFor,Gunner,Missile Carrier,Player,Sea Witch,Wasp,CFedcb/FFTZyzJVSwmyYNfufEwW+mThQ,1,4,UeT25BAY0RevgBEqruVihkj+JbYnlAlC,FromFront,623.5738,Thunderbolt 5(Normal),Weapon_LRM_Thunderbolt5,7,0.9244981,0.8967034,0,0.8967034,0.125,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-16T06:52:41,OpFor,Gunner,Missile Carrier,Player,Sea Witch,Wasp,CFedcb/FFTZyzJVSwmyYNfufEwW+mThQ,1,4,UeT25BAY0RevgBEqruVihkj+JbYnlAlC,FromFront,623.5738,Thunderbolt 5(Normal),Weapon_LRM_Thunderbolt5,8,0.8699301,0.8292869,0,0.8292869,0.125,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-16T06:53:20,OpFor,Gunner,Locust,Player,Sea Witch,Wasp,CFedcb/FFTZyzJVSwmyYNfufEwW+mThQ,2,2,jsmqUw9QIOOPYiAivY9eBnwaCqS7IRGP,FromFront,612.5698,LRM5(Normal),Weapon_LRM_LRM5_0-STOCK,24,0.7116773,0.6684703,0,0.6684703,0.2,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-16T06:53:20,OpFor,Gunner,Locust,Player,Sea Witch,Wasp,CFedcb/FFTZyzJVSwmyYNfufEwW+mThQ,2,2,jsmqUw9QIOOPYiAivY9eBnwaCqS7IRGP,FromFront,612.5698,LRM5(Normal),Weapon_LRM_LRM5_0-STOCK,24,0.879598,0.8407093,0,0.8407093,0.2,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-16T06:53:20,OpFor,Gunner,Locust,Player,Sea Witch,Wasp,CFedcb/FFTZyzJVSwmyYNfufEwW+mThQ,2,2,jsmqUw9QIOOPYiAivY9eBnwaCqS7IRGP,FromFront,612.5698,LRM5(Normal),Weapon_LRM_LRM5_0-STOCK,24,0.0215763,0.02904804,0,0.02904804,0.2,0.6475269,1024,16384,14336,14336,10240,10240,8192,8192,None,0,LeftArm,0.4,LeftArm,20,19.6,15,15,--,--,--,--,--,--,--,--,--,--
2019-09-16T06:53:20,OpFor,Gunner,Locust,Player,Sea Witch,Wasp,CFedcb/FFTZyzJVSwmyYNfufEwW+mThQ,2,2,jsmqUw9QIOOPYiAivY9eBnwaCqS7IRGP,FromFront,612.5698,LRM5(Normal),Weapon_LRM_LRM5_0-STOCK,24,0.5850022,0.5643806,0,0.5643806,0.2,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-16T06:53:20,OpFor,Gunner,Locust,Player,Sea Witch,Wasp,CFedcb/FFTZyzJVSwmyYNfufEwW+mThQ,2,2,jsmqUw9QIOOPYiAivY9eBnwaCqS7IRGP,FromFront,612.5698,LRM5(Normal),Weapon_LRM_LRM5_0-STOCK,24,0.4157085,0.4361681,0,0.4361681,0.2,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-09-16T06:53:40,Player,Sea Witch,Wasp,OpFor,Defender,Phoenix Hawk LAM,CFedcb/FFTZyzJVSwmyYNfufEwW+mThQ,2,2,yJG+AS56erzbtFVGbX0IX18tm0zFQMm5,FromFront,134.4102,M Pulse,Weapon_Laser_MediumLaserPulse_0-STOCK,23,0.9238799,0.895898,0,0.895898,0.99,0.7287952,1024,16384,14336,14336,10240,10240,8192,8192,None,0,RightArm,100,RightArm,60,0,40,0,--,--,--,--,--,--,--,--,--,--
2019-09-16T06:53:59,Player,Drake,Dervish,OpFor,Defender,Phoenix Hawk LAM,CFedcb/FFTZyzJVSwmyYNfufEwW+mThQ,2,3,nx46DIpkhm23G4p9kR+1FedjRgk5F5n+,FromFront,258.5298,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,12,0.6716675,0.633931,0,0.633931,0.99,0.3740411,1024,16384,14336,14336,10240,10240,8192,8192,None,0,LeftTorso,16,LeftTorso,95,79,60,60,--,--,--,--,--,--,--,--,--,--
2019-09-16T06:53:59,Player,Drake,Dervish,OpFor,Defender,Phoenix Hawk LAM,CFedcb/FFTZyzJVSwmyYNfufEwW+mThQ,2,3,nx46DIpkhm23G4p9kR+1FedjRgk5F5n+,FromFront,258.5298,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,12,0.8852182,0.8474493,0,0.8474493,0.99,0.618166,0,65536,114688,14336,40960,10240,32768,8192,None,0,LeftTorso,16,LeftTorso,79,63,60,60,--,--,--,--,--,--,--,--,--,--
2019-09-16T06:53:59,Player,Drake,Dervish,OpFor,Defender,Phoenix Hawk LAM,CFedcb/FFTZyzJVSwmyYNfufEwW+mThQ,2,3,nx46DIpkhm23G4p9kR+1FedjRgk5F5n+,FromFront,258.5298,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,12,0.6545567,0.6196982,0,0.6196982,0.99,0.1189832,0,65536,114688,14336,40960,10240,32768,8192,None,0,CenterTorso,16,CenterTorso,115,99,80,80,--,--,--,--,--,--,--,--,--,--
2019-09-16T06:53:59,Player,Drake,Dervish,OpFor,Defender,Phoenix Hawk LAM,CFedcb/FFTZyzJVSwmyYNfufEwW+mThQ,2,3,nx46DIpkhm23G4p9kR+1FedjRgk5F5n+,FromFront,258.5298,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,12,0.1684841,0.2140542,0,0.2140542,0.99,0.6920855,0,65536,114688,14336,40960,10240,32768,8192,None,0,LeftArm,16,LeftArm,60,44,40,40,--,--,--,--,--,--,--,--,--,--
2019-09-16T06:53:59,Player,Drake,Dervish,OpFor,Defender,Phoenix Hawk LAM,CFedcb/FFTZyzJVSwmyYNfufEwW+mThQ,2,3,nx46DIpkhm23G4p9kR+1FedjRgk5F5n+,FromFront,258.5298,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,12,0.9008898,0.8666417,0,0.8666417,0.99,0.7659681,0,65536,114688,14336,40960,10240,32768,8192,None,0,LeftArm,16,LeftArm,44,28,40,40,--,--,--,--,--,--,--,--,--,--
2019-09-16T06:53:59,Player,Drake,Dervish,OpFor,Defender,Phoenix Hawk LAM,CFedcb/FFTZyzJVSwmyYNfufEwW+mThQ,2,3,nx46DIpkhm23G4p9kR+1FedjRgk5F5n+,FromFront,258.5298,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,12,0.4323014,0.4489083,0,0.4489083,0.99,0.9430293,0,65536,114688,14336,40960,10240,32768,8192,None,0,LeftLeg,16,LeftLeg,75,59,60,60,--,--,--,--,--,--,--,--,--,--
2019-09-16T06:53:59,Player,Drake,Dervish,OpFor,Defender,Phoenix Hawk LAM,CFedcb/FFTZyzJVSwmyYNfufEwW+mThQ,2,3,nx46DIpkhm23G4p9kR+1FedjRgk5F5n+,FromFront,258.5298,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,12,0.8018013,0.7545,0,0.7545,0.99,0.9360209,0,65536,114688,14336,40960,10240,32768,8192,None,0,LeftLeg,16,LeftLeg,59,43,60,60,--,--,--,--,--,--,--,--,--,--
2019-09-16T06:53:59,Player,Drake,Dervish,OpFor,Defender,Phoenix Hawk LAM,CFedcb/FFTZyzJVSwmyYNfufEwW+mThQ,2,3,nx46DIpkhm23G4p9kR+1FedjRgk5F5n+,FromFront,258.5298,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,12,0.1765018,0.2227094,0,0.2227094,0.99,0.714788,0,65536,114688,14336,40960,10240,32768,8192,None,0,LeftArm,16,LeftArm,28,12,40,40,--,--,--,--,--,--,--,--,--,--
2019-09-16T06:53:59,Player,Drake,Dervish,OpFor,Defender,Phoenix Hawk LAM,CFedcb/FFTZyzJVSwmyYNfufEwW+mThQ,2,3,nx46DIpkhm23G4p9kR+1FedjRgk5F5n+,FromFront,258.5298,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,12,0.7432029,0.6971323,0,0.6971323,0.99,0.9669054,0,65536,114688,14336,40960,10240,32768,8192,None,0,LeftLeg,16,LeftLeg,43,27,60,60,--,--,--,--,--,--,--,--,--,--
2019-09-16T06:53:59,Player,Drake,Dervish,OpFor,Defender,Phoenix Hawk LAM,CFedcb/FFTZyzJVSwmyYNfufEwW+mThQ,2,3,nx46DIpkhm23G4p9kR+1FedjRgk5F5n+,FromFront,258.5298,LRM10(Normal),Weapon_LRM_LRM10_0-STOCK,12,0.4991104,0.4993328,0,0.4993328,0.99,0.3394317,0,65536,114688,14336,40960,10240,32768,8192,None,0,LeftTorso,16,LeftTorso,63,47,60,60,--,--,--,--,--,--,--,--,--,--
